Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Estimated LTV,promo_dependency_score,satisfaction_flag,value_tier,loyalty_score_A,loyalty_score_B
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly,1056,0.0,1,Silver,0.46269230769230774,0.43338461538461537
2402,43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly,1976,0.0,1,Silver,0.5744102564102564,0.43338461538461537
2403,45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,No,Free Shipping,No,No,31,Cash,Weekly,2848,0.0,0,Gold,0.71,0.5586153846153846
2404,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,No,40,Debit Card,Weekly,902,0.0,1,Bronze,0.48843589743589744,0.5586153846153846
2405,28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly,792,0.0,0,Bronze,0.3416410256410256,0.43338461538461537
2406,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,No,Standard,No,No,5,Debit Card,Quarterly,582,0.0,1,Bronze,0.4414871794871795,0.22123076923076923
2407,54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,No,Standard,No,No,26,PayPal,Weekly,1539,0.0,1,Silver,0.4951282051282051,0.5586153846153846
2408,52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Express,No,No,11,Credit Card,Bi-Weekly,456,0.0,0,Bronze,0.22407692307692306,0.43338461538461537
2409,23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,No,No,44,Debit Card,Every 3 Months,2475,0.0,1,Gold,0.6984358974358974,0.08900000000000001
2410,26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,No,Store Pickup,No,No,47,Cash,Every 3 Months,1776,0.0,0,Silver,0.6503846153846153,0.08900000000000001
2411,48,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,No,Free Shipping,No,No,46,PayPal,Monthly,2021,0.0,0,Silver,0.6664871794871795,0.3070769230769231
2412,49,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months,3456,0.0,0,Platinum,0.7961025641025641,0.08900000000000001
2413,53,Male,Jacket,Outerwear,51,Oregon,M,Pink,Winter,4.3,No,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly,459,0.0,1,Bronze,0.2523076923076923,0.43338461538461537
2414,69,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,No,30,Bank Transfer,Weekly,2945,0.0,0,Gold,0.7274615384615385,0.5586153846153846
2415,26,Male,Socks,Clothing,26,Virginia,M,Lavender,Summer,3.7,No,Next Day Air,No,No,14,Credit Card,Bi-Weekly,390,0.0,0,Bronze,0.1971025641025641,0.43338461538461537
2416,21,Male,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,4.3,No,Standard,No,No,30,Bank Transfer,Weekly,1054,0.0,1,Silver,0.4314102564102564,0.5586153846153846
2417,59,Male,Sandals,Footwear,83,Nebraska,S,Black,Summer,4.0,No,Next Day Air,No,No,26,Credit Card,Every 3 Months,2241,0.0,1,Gold,0.6213846153846154,0.08900000000000001
2418,21,Male,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,No,Standard,No,No,32,Venmo,Fortnightly,792,0.0,0,Bronze,0.40594871794871795,0.43338461538461537
2419,22,Male,Pants,Clothing,69,Michigan,S,Indigo,Fall,4.0,No,Next Day Air,No,No,47,Cash,Every 3 Months,3312,0.0,1,Platinum,0.803923076923077,0.08900000000000001
2420,26,Male,Sweater,Clothing,40,North Carolina,M,Blue,Fall,2.7,No,Next Day Air,No,No,11,Credit Card,Every 3 Months,480,0.0,0,Bronze,0.23341025641025642,0.08900000000000001
2421,41,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,No,28,PayPal,Annually,2523,0.0,1,Gold,0.6634615384615385,0.08900000000000001
2422,37,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,No,Standard,No,No,2,Debit Card,Every 3 Months,138,0.0,1,Bronze,0.15407692307692308,0.08900000000000001
2423,30,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,No,Store Pickup,No,No,45,Credit Card,Weekly,3772,0.0,1,Platinum,0.8410256410256409,0.5586153846153846
2424,49,Male,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,No,Free Shipping,No,No,7,Credit Card,Every 3 Months,648,0.0,0,Bronze,0.3861025641025641,0.08900000000000001
2425,49,Male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,No,Next Day Air,No,No,28,Bank Transfer,Bi-Weekly,1653,0.0,1,Silver,0.5192051282051282,0.43338461538461537
2426,58,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3.0,No,2-Day Shipping,No,No,34,Bank Transfer,Quarterly,1715,0.0,0,Silver,0.5564615384615385,0.22123076923076923
2427,70,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,No,26,Debit Card,Every 3 Months,1134,0.0,1,Silver,0.42487179487179483,0.08900000000000001
2428,27,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,No,Standard,No,No,45,Cash,Quarterly,1196,0.0,0,Silver,0.5671794871794871,0.22123076923076923
2429,65,Male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,No,Next Day Air,No,No,34,Debit Card,Annually,1330,0.0,1,Silver,0.5049230769230769,0.08900000000000001
2430,57,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,No,Standard,No,No,47,Credit Card,Fortnightly,2736,0.0,1,Gold,0.7453589743589744,0.43338461538461537
2431,20,Male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,No,Express,No,No,42,Cash,Quarterly,4300,0.0,1,Platinum,0.8977435897435897,0.22123076923076923
2432,34,Male,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3.4,No,Express,No,No,27,Bank Transfer,Every 3 Months,2044,0.0,0,Gold,0.5846410256410257,0.08900000000000001
2433,59,Male,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,No,No,43,Venmo,Monthly,2904,0.0,0,Gold,0.7406923076923078,0.3070769230769231
2434,54,Male,T-shirt,Clothing,73,Oregon,M,Blue,Spring,3.4,No,Standard,No,No,16,Cash,Bi-Weekly,1241,0.0,0,Silver,0.4512564102564103,0.43338461538461537
2435,36,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,No,Store Pickup,No,No,40,Credit Card,Monthly,1845,0.0,1,Silver,0.6067435897435898,0.3070769230769231
2436,21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,No,29,Cash,Bi-Weekly,810,0.0,1,Bronze,0.3824615384615384,0.43338461538461537
2437,52,Male,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,No,No,38,Credit Card,Quarterly,936,0.0,0,Bronze,0.4749487179487179,0.22123076923076923
2438,43,Male,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,3.4,No,Store Pickup,No,No,34,Credit Card,Weekly,2065,0.0,0,Gold,0.6041025641025641,0.5586153846153846
2439,32,Male,Jeans,Clothing,20,Delaware,S,Cyan,Winter,3.4,No,Express,No,No,30,Venmo,Weekly,620,0.0,0,Bronze,0.35817948717948717,0.5586153846153846
2440,55,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,No,Standard,No,No,45,Bank Transfer,Annually,2024,0.0,0,Silver,0.6586153846153846,0.08900000000000001
2441,31,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Standard,No,No,47,Bank Transfer,Annually,4320,0.0,1,Platinum,0.9046410256410257,0.08900000000000001
2442,45,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly,216,0.0,1,Bronze,0.14461538461538462,0.3070769230769231
2443,53,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,No,50,Debit Card,Bi-Weekly,4845,0.0,1,Platinum,0.9661538461538461,0.43338461538461537
2444,24,Male,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly,750,0.0,0,Bronze,0.3373333333333333,0.43338461538461537
2445,47,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,No,Express,No,No,15,Debit Card,Bi-Weekly,1040,0.0,0,Bronze,0.40102564102564103,0.43338461538461537
2446,63,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,No,50,Cash,Weekly,4896,0.0,1,Platinum,0.9714871794871796,0.5586153846153846
2447,38,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly,520,0.0,0,Bronze,0.3088717948717949,0.3070769230769231
2448,59,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,No,10,Venmo,Fortnightly,517,0.0,0,Bronze,0.25469230769230766,0.43338461538461537
2449,54,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,No,Free Shipping,No,No,38,PayPal,Bi-Weekly,975,0.0,0,Bronze,0.48038461538461535,0.43338461538461537
2450,26,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,No,Express,No,No,31,Venmo,Fortnightly,1792,0.0,1,Silver,0.5511282051282052,0.43338461538461537
2451,68,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,No,7,Venmo,Quarterly,608,0.0,1,Bronze,0.3617948717948718,0.22123076923076923
2452,41,Male,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,No,Store Pickup,No,No,27,Venmo,Monthly,1680,0.0,0,Silver,0.5214615384615385,0.3070769230769231
2453,68,Male,Shirt,Clothing,67,New York,L,Purple,Winter,4.1,No,Express,No,No,45,Bank Transfer,Every 3 Months,3082,0.0,1,Gold,0.7682051282051281,0.08900000000000001
2454,21,Male,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,No,Store Pickup,No,No,13,Cash,Annually,1330,0.0,1,Silver,0.5227692307692309,0.08900000000000001
2455,32,Male,Gloves,Accessories,72,Alaska,M,Magenta,Winter,4.6,No,Express,No,No,33,Venmo,Annually,2448,0.0,1,Gold,0.6548974358974359,0.08900000000000001
2456,20,Male,Belt,Accessories,98,Alaska,L,Lavender,Spring,3.4,No,Express,No,No,25,Cash,Every 3 Months,2548,0.0,0,Gold,0.6846666666666666,0.08900000000000001
2457,59,Male,Jeans,Clothing,83,Nebraska,M,Green,Winter,3.3,No,2-Day Shipping,No,No,5,PayPal,Monthly,498,0.0,0,Bronze,0.3716923076923077,0.3070769230769231
2458,53,Male,Handbag,Accessories,37,Delaware,M,Maroon,Fall,3.6,No,2-Day Shipping,No,No,23,Cash,Quarterly,888,0.0,0,Bronze,0.36246153846153845,0.22123076923076923
2459,66,Male,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,No,Free Shipping,No,No,17,Bank Transfer,Weekly,1530,0.0,1,Silver,0.5202051282051282,0.5586153846153846
2460,47,Male,Socks,Clothing,36,Missouri,L,Violet,Fall,4.3,No,2-Day Shipping,No,No,14,Cash,Weekly,540,0.0,1,Bronze,0.24915384615384617,0.5586153846153846
2461,58,Male,Jeans,Clothing,36,Maine,S,Lavender,Winter,4.0,No,Store Pickup,No,No,28,Credit Card,Annually,1044,0.0,1,Bronze,0.4183846153846154,0.08900000000000001
2462,28,Male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,No,Next Day Air,No,No,19,Credit Card,Weekly,1720,0.0,1,Silver,0.5488461538461539,0.5586153846153846
2463,68,Male,Pants,Clothing,99,Missouri,XL,Orange,Spring,4.3,No,Standard,No,No,31,Bank Transfer,Bi-Weekly,3168,0.0,1,Gold,0.762923076923077,0.43338461538461537
2464,60,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,No,Standard,No,No,25,Cash,Bi-Weekly,546,0.0,0,Bronze,0.304051282051282,0.43338461538461537
2465,47,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,No,Express,No,No,4,Cash,Bi-Weekly,420,0.0,0,Bronze,0.36282051282051286,0.43338461538461537
2466,18,Male,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,No,Free Shipping,No,No,20,Bank Transfer,Weekly,1323,0.0,1,Silver,0.44866666666666666,0.5586153846153846
2467,32,Male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,Express,No,No,37,Cash,Annually,3192,0.0,0,Gold,0.7584358974358975,0.08900000000000001
2468,27,Male,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,No,Express,No,No,28,Credit Card,Annually,2088,0.0,0,Gold,0.5918205128205128,0.08900000000000001
2469,65,Male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,No,6,Venmo,Weekly,147,0.0,0,Bronze,0.07974358974358974,0.5586153846153846
2470,68,Male,Sandals,Footwear,92,Maryland,M,Yellow,Fall,5.0,No,Standard,No,No,27,PayPal,Annually,2576,0.0,1,Gold,0.6765897435897437,0.08900000000000001
2471,55,Male,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,No,Next Day Air,No,No,29,Credit Card,Fortnightly,2160,0.0,0,Gold,0.6032820512820513,0.43338461538461537
2472,30,Male,Sandals,Footwear,83,Oklahoma,M,Gray,Spring,4.3,No,Store Pickup,No,No,1,Cash,Annually,166,0.0,1,Bronze,0.31953846153846155,0.08900000000000001
2473,24,Male,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,No,Standard,No,No,31,Credit Card,Annually,2336,0.0,1,Gold,0.6336410256410256,0.08900000000000001
2474,57,Male,Socks,Clothing,98,Arkansas,M,Red,Winter,2.6,No,Next Day Air,No,No,28,Cash,Quarterly,2842,0.0,0,Gold,0.7207435897435898,0.22123076923076923
2475,23,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly,1520,0.0,0,Silver,0.49956410256410255,0.22123076923076923
2476,69,Male,Dress,Clothing,43,California,S,Lavender,Summer,3.5,No,Next Day Air,No,No,36,Venmo,Monthly,1591,0.0,0,Silver,0.5499487179487179,0.3070769230769231
2477,60,Male,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,No,Next Day Air,No,No,28,Cash,Monthly,1740,0.0,0,Silver,0.5336153846153846,0.3070769230769231
2478,25,Male,Gloves,Accessories,40,California,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,No,29,PayPal,Weekly,1200,0.0,0,Silver,0.4502564102564102,0.5586153846153846
2479,18,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,No,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months,930,0.0,1,Bronze,0.4646666666666667,0.08900000000000001
2480,37,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,No,Standard,No,No,26,Credit Card,Every 3 Months,2646,0.0,1,Gold,0.6966666666666667,0.08900000000000001
2481,61,Male,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,No,Next Day Air,No,No,7,Credit Card,Fortnightly,728,0.0,0,Bronze,0.43548717948717947,0.43338461538461537
2482,41,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,No,Free Shipping,No,No,35,Debit Card,Weekly,3312,0.0,0,Platinum,0.7751282051282051,0.5586153846153846
2483,69,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,No,Next Day Air,No,No,46,Credit Card,Every 3 Months,4089,0.0,1,Platinum,0.8766923076923077,0.08900000000000001
2484,32,Male,Skirt,Clothing,96,Arizona,S,Teal,Fall,2.9,No,Standard,No,No,8,Debit Card,Monthly,864,0.0,0,Bronze,0.4711794871794872,0.3070769230769231
2485,60,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,No,2-Day Shipping,No,No,50,Cash,Every 3 Months,4947,0.0,1,Platinum,0.977025641025641,0.08900000000000001
2486,43,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,No,2-Day Shipping,No,No,37,Bank Transfer,Annually,2090,0.0,1,Gold,0.6176666666666667,0.08900000000000001
2487,61,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,No,Store Pickup,No,No,6,Credit Card,Fortnightly,406,0.0,1,Bronze,0.26343589743589746,0.43338461538461537
2488,57,Male,Boots,Footwear,21,Montana,L,Violet,Spring,3.0,No,Next Day Air,No,No,16,PayPal,Bi-Weekly,357,0.0,0,Bronze,0.1945897435897436,0.43338461538461537
2489,56,Male,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,4.4,No,Express,No,No,30,PayPal,Monthly,2542,0.0,1,Gold,0.6632564102564102,0.3070769230769231
2490,66,Male,Coat,Outerwear,34,South Dakota,M,Green,Winter,3.9,No,Express,No,No,50,Venmo,Quarterly,1734,0.0,0,Silver,0.6701025641025641,0.22123076923076923
2491,52,Male,Blouse,Clothing,78,Montana,M,Gray,Spring,4.0,No,Free Shipping,No,No,5,Cash,Every 3 Months,468,0.0,1,Bronze,0.3463076923076923,0.08900000000000001
2492,63,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly,752,0.0,0,Bronze,0.3156923076923077,0.3070769230769231
2493,50,Male,Sunglasses,Accessories,96,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly,3360,0.0,1,Platinum,0.7851794871794872,0.43338461538461537
2494,21,Male,Socks,Clothing,23,Maine,S,Beige,Fall,4.8,No,2-Day Shipping,No,No,6,Venmo,Every 3 Months,161,0.0,1,Bronze,0.08953846153846154,0.08900000000000001
2495,42,Male,Shoes,Footwear,27,Oklahoma,S,Peach,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually,729,0.0,0,Bronze,0.3469230769230769,0.08900000000000001
2496,40,Male,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,No,34,Credit Card,Every 3 Months,1295,0.0,0,Silver,0.49969230769230766,0.08900000000000001
2497,67,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly,3002,0.0,0,Gold,0.733051282051282,0.5586153846153846
2498,35,Male,Backpack,Accessories,40,Colorado,M,Violet,Summer,4.2,No,Standard,No,No,28,Bank Transfer,Annually,1160,0.0,1,Silver,0.4387948717948718,0.08900000000000001
2499,18,Male,Coat,Outerwear,39,Massachusetts,S,Green,Fall,2.6,No,Next Day Air,No,No,38,Cash,Fortnightly,1521,0.0,0,Silver,0.5537692307692308,0.43338461538461537
2500,52,Male,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly,219,0.0,0,Bronze,0.2827948717948718,0.22123076923076923
2501,59,Male,Gloves,Accessories,84,Massachusetts,M,Violet,Fall,2.9,No,Store Pickup,No,No,32,Cash,Bi-Weekly,2772,0.0,0,Gold,0.7008205128205128,0.43338461538461537
2502,49,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly,2914,0.0,1,Gold,0.7216666666666667,0.43338461538461537
2503,46,Male,Skirt,Clothing,47,Idaho,L,Pink,Spring,4.1,No,Standard,No,No,17,PayPal,Every 3 Months,846,0.0,1,Bronze,0.3372307692307692,0.08900000000000001
2504,69,Male,Boots,Footwear,77,Ohio,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Debit Card,Bi-Weekly,462,0.0,0,Bronze,0.34164102564102566,0.43338461538461537
2505,56,Male,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,4.0,No,Store Pickup,No,No,31,Cash,Bi-Weekly,3008,0.0,1,Gold,0.7354358974358974,0.43338461538461537
2506,27,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly,3300,0.0,0,Platinum,0.7843333333333333,0.22123076923076923
2507,57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,No,19,Venmo,Annually,1640,0.0,1,Silver,0.5292564102564102,0.08900000000000001
2508,58,Male,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,2.9,No,Store Pickup,No,No,32,Credit Card,Every 3 Months,1188,0.0,0,Silver,0.46892307692307694,0.08900000000000001
2509,23,Male,Sneakers,Footwear,90,California,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly,540,0.0,0,Bronze,0.40471794871794875,0.43338461538461537
2510,19,Male,Socks,Clothing,48,Washington,M,Black,Spring,4.4,No,Free Shipping,No,No,9,Bank Transfer,Quarterly,480,0.0,1,Bronze,0.24825641025641026,0.22123076923076923
2511,40,Male,Jacket,Outerwear,42,South Dakota,L,Purple,Winter,4.4,No,Standard,No,No,48,Credit Card,Weekly,2058,0.0,1,Gold,0.6889487179487179,0.5586153846153846
2512,54,Male,Backpack,Accessories,33,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,No,1,PayPal,Quarterly,66,0.0,0,Bronze,0.0774871794871795,0.22123076923076923
2513,50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,No,20,Credit Card,Monthly,1323,0.0,1,Silver,0.44866666666666666,0.3070769230769231
2514,69,Male,Handbag,Accessories,53,Washington,L,Teal,Winter,3.5,No,2-Day Shipping,No,No,42,Cash,Annually,2279,0.0,0,Gold,0.6682564102564102,0.08900000000000001
2515,42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,No,45,PayPal,Bi-Weekly,1702,0.0,1,Silver,0.6250769230769231,0.43338461538461537
2516,37,Male,Blouse,Clothing,92,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,No,41,Cash,Monthly,3864,0.0,1,Platinum,0.8441282051282051,0.3070769230769231
2517,46,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,No,Standard,No,No,36,Debit Card,Quarterly,2701,0.0,1,Gold,0.6934871794871794,0.22123076923076923
2518,64,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,10,Venmo,Annually,418,0.0,0,Bronze,0.21192307692307694,0.08900000000000001
2519,20,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,4.0,No,Store Pickup,No,No,31,Venmo,Annually,1632,0.0,1,Silver,0.5276923076923077,0.08900000000000001
2520,40,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,No,Standard,No,No,21,Credit Card,Quarterly,1980,0.0,1,Silver,0.5937179487179487,0.22123076923076923
2521,64,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,No,16,Cash,Every 3 Months,952,0.0,0,Bronze,0.3687435897435898,0.08900000000000001
2522,29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,No,18,PayPal,Every 3 Months,627,0.0,1,Bronze,0.28002564102564104,0.08900000000000001
2523,20,Male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,2.5,No,2-Day Shipping,No,No,20,Debit Card,Weekly,1113,0.0,0,Silver,0.4025641025641026,0.5586153846153846
2524,43,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,No,Express,No,No,21,Bank Transfer,Annually,528,0.0,0,Bronze,0.2706410256410256,0.08900000000000001
2525,60,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,3.7,No,Express,No,No,23,Credit Card,Quarterly,1416,0.0,0,Silver,0.46687179487179487,0.22123076923076923
2526,39,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,4.2,No,Standard,No,No,20,PayPal,Weekly,1512,0.0,1,Silver,0.49328205128205127,0.5586153846153846
2527,47,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,3.4,No,Express,No,No,30,PayPal,Bi-Weekly,868,0.0,0,Bronze,0.3987435897435897,0.43338461538461537
2528,19,Male,Pants,Clothing,36,Illinois,M,Gold,Fall,3.6,No,Express,No,No,33,Bank Transfer,Every 3 Months,1224,0.0,0,Silver,0.48146153846153844,0.08900000000000001
2529,52,Male,Jewelry,Accessories,47,Alabama,S,Peach,Fall,4.7,No,2-Day Shipping,No,No,31,Debit Card,Monthly,1504,0.0,1,Silver,0.5090769230769231,0.3070769230769231
2530,34,Male,Gloves,Accessories,62,Tennessee,M,Magenta,Spring,4.7,No,Next Day Air,No,No,48,Bank Transfer,Monthly,3038,0.0,1,Gold,0.781974358974359,0.3070769230769231
2531,25,Male,Skirt,Clothing,98,Massachusetts,S,Cyan,Spring,3.6,No,Free Shipping,No,No,28,Debit Card,Weekly,2842,0.0,0,Gold,0.7207435897435898,0.5586153846153846
2532,43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,No,7,Cash,Every 3 Months,224,0.0,1,Bronze,0.126974358974359,0.08900000000000001
2533,55,Male,Socks,Clothing,86,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,No,4,Debit Card,Weekly,430,0.0,0,Bronze,0.37230769230769234,0.5586153846153846
2534,66,Male,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,No,49,Cash,Bi-Weekly,2300,0.0,0,Gold,0.7194615384615384,0.43338461538461537
2535,41,Male,Sunglasses,Accessories,42,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,No,22,Cash,Weekly,966,0.0,0,Bronze,0.37656410256410255,0.5586153846153846
